curation_id	curation_type	dataset_id	split_id	curated_field	original_value	curated_value	source_evidence	source_PMID	source_DOI	rationale	curator	curation_date_if_available	used_in_stage	used_in_figure_or_table	review_status	notes
CUR00159	split_definition	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver.tsv	TRIM21 KO virus only whole liver versus TRIM21 KO uninfected whole liver	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00160	treatment_control_label	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver	treatment_group_clean	TRIM21_KO_virus_only_whole_liver	TRIM21 KO virus only whole liver	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00161	treatment_control_label	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver	control_group_clean	TRIM21_KO_uninfected_whole_liver	TRIM21 KO uninfected whole liver	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00162	tissue_timepoint_annotation	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver	tissue; timepoint_h	whole liver; 4	whole liver; 4	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00163	delivery_platform_annotation	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver	delivery_platform_or_modality	adenoviral vector / virus-antibody perturbation	adenoviral vector / virus-antibody perturbation	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00164	publication_context_mapping	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=TRIM21_KO_virus_only_whole_liver__VS=TRIM21_KO_uninfected_whole_liver	paper_result_alignment	Positive IMRS is expected because this is an acute adenoviral-vector perturbation with innate antiviral biology at 4 h. Genotype/antibody perturbation should be mentioned as context.	matches_paper_context	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse liver RNA-seq 4 h after Ad5 delivery and Ad5 plus antibody perturbation in WT and TRIM21 KO contexts. Current splits compare virus/antibody perturbation groups against WT uninfected whole liver.
CUR00165	split_definition	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver.tsv	WT virus only whole liver versus WT uninfected whole liver	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00166	treatment_control_label	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver	treatment_group_clean	WT_virus_only_whole_liver	WT virus only whole liver	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00167	treatment_control_label	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver	control_group_clean	WT_uninfected_whole_liver	WT uninfected whole liver	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00168	tissue_timepoint_annotation	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver	tissue; timepoint_h	whole liver; 4	whole liver; 4	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00169	delivery_platform_annotation	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver	delivery_platform_or_modality	adenoviral vector / virus-antibody perturbation	adenoviral vector / virus-antibody perturbation	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00170	publication_context_mapping	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_only_whole_liver__VS=WT_uninfected_whole_liver	paper_result_alignment	Positive IMRS is expected because this is an acute adenoviral-vector perturbation with innate antiviral biology at 4 h. Genotype/antibody perturbation should be mentioned as context.	matches_paper_context	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse liver RNA-seq 4 h after Ad5 delivery and Ad5 plus antibody perturbation in WT and TRIM21 KO contexts. Current splits compare virus/antibody perturbation groups against WT uninfected whole liver.
CUR00171	split_definition	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE119119_design/GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver.tsv	WT virus plus rh9C12 WT whole liver versus WT uninfected whole liver	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00172	treatment_control_label	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver	treatment_group_clean	WT_virus_plus_rh9C12_WT_whole_liver	WT virus plus rh9C12 WT whole liver	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00173	treatment_control_label	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver	control_group_clean	WT_uninfected_whole_liver	WT uninfected whole liver	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00174	tissue_timepoint_annotation	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver	tissue; timepoint_h	whole liver; 4	whole liver; 4	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00175	delivery_platform_annotation	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver	delivery_platform_or_modality	adenoviral vector / virus-antibody perturbation	adenoviral vector / virus-antibody perturbation	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
CUR00176	publication_context_mapping	GSE119119	GSE119119_design__T=whole_liver__H=4__B=NA__G=WT_virus_plus_rh9C12_WT_whole_liver__VS=WT_uninfected_whole_liver	paper_result_alignment	Positive IMRS is expected because this is an acute adenoviral-vector perturbation with innate antiviral biology at 4 h. Genotype/antibody perturbation should be mentioned as context.	matches_paper_context	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	30209217	10.1073/pnas.1806314115	Publication context was mapped to support interpretation of dataset role and boundary-context handling.	not_recorded_in_source	NA	09_boundary_context_audit	Supplementary Tables S1-S3	documented	Mouse liver RNA-seq 4 h after Ad5 delivery and Ad5 plus antibody perturbation in WT and TRIM21 KO contexts. Current splits compare virus/antibody perturbation groups against WT uninfected whole liver.
CUR00177	split_definition	GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad.mva__VS=none	delivery_vs_control_split	<local_project_root>/00_metadata/verified_metadata/splited/GSE139529_design/GSE139529_design__T=blood__H=24__B=NA__G=ad.mva__VS=none.tsv	ad.mva versus none	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	34717548	10.1186/s12864-021-08061-8	Curated split definition consumed by automated scoring and transfer-evaluation scripts.	not_recorded_in_source	NA	02_design_and_split_generation; 07_split_contrast_transfer_evaluation	Supplementary Table S2; validation figures	documented	verified_from_local_metadata_and_manual_paper_context
CUR00178	treatment_control_label	GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad.mva__VS=none	treatment_group_clean	ad.mva	ad.mva	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	34717548	10.1186/s12864-021-08061-8	Curated treatment/delivery label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	delivery group label
CUR00179	treatment_control_label	GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad.mva__VS=none	control_group_clean	none	none	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	34717548	10.1186/s12864-021-08061-8	Curated control/baseline label harmonized from dataset metadata.	not_recorded_in_source	NA	02_design_and_split_generation	Supplementary Table S2	documented	control group label
CUR00180	tissue_timepoint_annotation	GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad.mva__VS=none	tissue; timepoint_h	blood; 24	blood; 24	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	34717548	10.1186/s12864-021-08061-8	Curated tissue and timepoint annotations harmonize public metadata for split-level analysis.	not_recorded_in_source	NA	01_metadata_processing; 02_design_and_split_generation	Figures 1-5; Supplementary Tables S1-S3	documented	metadata annotation
CUR00181	delivery_platform_annotation	GSE139529	GSE139529_design__T=blood__H=24__B=NA__G=ad.mva__VS=none	delivery_platform_or_modality	adenoviral / MVA vaccine vector	adenoviral / MVA vaccine vector	<local_project_root>\audit\results\supplement_dataset_split_provenance_v7.tsv	34717548	10.1186/s12864-021-08061-8	Curated delivery platform/modality label used for interpretation and provenance tables.	not_recorded_in_source	NA	01_metadata_processing; 08_dataset_role_cleanup	Supplementary Tables S1-S3	documented	delivery platform annotation
